🇨🇳央视频道,#genre#
内蒙古视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
高尔夫网,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
央视文化,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8
CHC高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8




北京卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000020451/1.m3u8?channel-id=wasusyt&Contentid=6000000001000020451&livemode=1&stbId=3
东方卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000056&livemode=1&stbId=3
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
重庆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000001925/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3
辽宁卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=3
吉林卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
内蒙古卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=3
河北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
山东卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3
山东教育卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000004097/1.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=3
湖北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000015436/1.m3u8?channel-id=wasusyt&Contentid=6000000001000015436&livemode=1&stbId=3
湖南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
广东卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3
大湾区卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3
广东珠江,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=3
深圳卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3
海南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
广西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
安徽卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000009954/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3
浙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000009806/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=3
江苏卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000014861/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3
江西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3
财富天下,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031208/1.m3u8?channel-id=bestzb&Contentid=5000000011000031208&livemode=1&stbId=3
福建东南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3
厦门卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3
云南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=3
贵州卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3
四川卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3
康巴卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266002/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266002&livemode=1&stbId=3
陕西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3
农林卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000046/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000046&livemode=1&stbId=3
甘肃卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3
宁夏卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=3
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040015/1.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=3
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3
新疆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3
西藏卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000015894/1.m3u8?channel-id=ystenlive&Contentid=1000000002000015894&livemode=1&stbId=3
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000049/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000049&livemode=1&stbId=3
兵团卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000005000266005/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266005&livemode=1&stbId=3
第一财经,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000027146/1.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方财经,http://zteres.sn.chinamobile.com:6060/000000001000/5000000007000010003/1.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000007&livemode=1&stbId=3
哈哈炫动,http://zteres.sn.chinamobile.com:6060/000000001000/5000000005000031641/1.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=3
嘉佳卡通,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000025964/1.m3u8?channel-id=ystenlive&Contentid=1000000002000025964&livemode=1&stbId=3
卡酷少儿,http://zteres.sn.chinamobile.com:6060/000000001000/7851974109718180595/1.m3u8?channel-id=bestzb&Contentid=7851974109718180595&livemode=1&stbId=3
金鹰卡通,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040024/1.m3u8?channel-id=bestzb&Contentid=5000000006000040024&livemode=1&stbId=3
优漫卡通,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000010063/1.m3u8?channel-id=ystenlive&Contentid=1000000002000010063&livemode=1&stbId=3

宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8

浙江卫视,http://113.57.21.233:8666/tsfile/live/0124_1.m3u8
江苏卫视,http://113.57.21.233:8666/tsfile/live/0127_1.m3u8
上海卫视,http://113.57.21.233:8666/tsfile/live/0107_1.m3u8
广东卫视,http://113.57.21.233:8666/tsfile/live/0125_1.m3u8
湖南卫视,http://113.57.21.233:8666/tsfile/live/0128_1.m3u8
中国教育,http://113.57.21.233:8666/tsfile/live/1018_1.m3u8
安徽卫视,http://113.57.21.233:8666/tsfile/live/0130_1.m3u8
辽宁卫视,http://113.57.21.233:8666/tsfile/live/0121_1.m3u8
重庆卫视,http://113.57.21.233:8666/tsfile/live/0142_1.m3u8
四川卫视,http://113.57.21.233:8666/tsfile/live/0123_1.m3u8
湖北卫视,http://113.57.21.233:8666/tsfile/live/0132_1.m3u8
江西卫视,http://113.57.21.233:8666/tsfile/live/0138_1.m3u8
东南卫视,http://113.57.21.233:8666/tsfile/live/0137_1.m3u8
金鹰卡通,http://113.57.21.233:8666/tsfile/live/1000_1.m3u8
BTV卡通,http://113.57.21.233:8666/tsfile/live/1001_1.m3u8
宁夏卫视,http://113.57.21.233:8666/tsfile/live/1003_1.m3u8
广西卫视,http://113.57.21.233:8666/tsfile/live/1004_1.m3u8
旅游卫视,http://113.57.21.233:8666/tsfile/live/1005_1.m3u8
河南卫视,http://113.57.21.233:8666/tsfile/live/1006_1.m3u8
吉林卫视,http://113.57.21.233:8666/tsfile/live/1007_1.m3u8
黑龙江卫视,http://113.57.21.233:8666/tsfile/live/1008_1.m3u8
山西卫视,http://113.57.21.233:8666/tsfile/live/1009_1.m3u8
云南卫视,http://113.57.21.233:8666/tsfile/live/1010_1.m3u8
贵州卫视,http://113.57.21.233:8666/tsfile/live/1011_1.m3u8
经典电影,http://113.57.21.233:8666/tsfile/live/1012_1.m3u8
陕西卫视,http://113.57.21.233:8666/tsfile/live/1013_1.m3u8
青海卫视,http://113.57.21.233:8666/tsfile/live/1014_1.m3u8
湖北垄上,http://113.57.21.233:8666/tsfile/live/1015_1.m3u8
湖北影院,http://113.57.21.233:8666/tsfile/live/1016_1.m3u8
湖北经视,http://113.57.21.233:8666/tsfile/live/1017_1.m3u8
足球频道,http://113.57.21.233:8666/tsfile/live/1019_1.m3u8
电视剧,http://113.57.21.233:8666/tsfile/live/1020_1.m3u8

北京卫视,http://220.194.178.58:8888/newlive/live/hls/19/live.m3u8
东方卫视,http://220.194.178.58:8888/newlive/live/hls/20/live.m3u8
广东卫视,http://220.194.178.58:8888/newlive/live/hls/21/live.m3u8
江苏卫视,http://220.194.178.58:8888/newlive/live/hls/22/live.m3u8
湖南卫视,http://220.194.178.58:8888/newlive/live/hls/23/live.m3u8
浙江卫视,http://220.194.178.58:8888/newlive/live/hls/24/live.m3u8
安徽卫视,http://220.194.178.58:8888/newlive/live/hls/25/live.m3u8
广西卫视,http://220.194.178.58:8888/newlive/live/hls/26/live.m3u8
云南卫视,http://220.194.178.58:8888/newlive/live/hls/27/live.m3u8
深圳卫视,http://220.194.178.58:8888/newlive/live/hls/28/live.m3u8
贵州卫视,http://220.194.178.58:8888/newlive/live/hls/29/live.m3u8
山东卫视,http://220.194.178.58:8888/newlive/live/hls/30/live.m3u8
重庆卫视,http://220.194.178.58:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://220.194.178.58:8888/newlive/live/hls/32/live.m3u8
河南卫视,http://220.194.178.58:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://220.194.178.58:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://220.194.178.58:8888/newlive/live/hls/35/live.m3u8
甘肃卫视,http://220.194.178.58:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://220.194.178.58:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://220.194.178.58:8888/newlive/live/hls/38/live.m3u8
青海卫视,http://220.194.178.58:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://220.194.178.58:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://220.194.178.58:8888/newlive/live/hls/41/live.m3u8
辽宁卫视,http://220.194.178.58:8888/newlive/live/hls/43/live.m3u8
天津卫视,http://220.194.178.58:8888/newlive/live/hls/44/live.m3u8
河北卫视,http://220.194.178.58:8888/newlive/live/hls/45/live.m3u8
黑龙江卫视,http://220.194.178.58:8888/newlive/live/hls/46/live.m3u8
东南卫视,http://220.194.178.58:8888/newlive/live/hls/47/live.m3u8
江西卫视,http://220.194.178.58:8888/newlive/live/hls/48/live.m3u8
吉林卫视,http://220.194.178.58:8888/newlive/live/hls/49/live.m3u8
海南卫视,http://220.194.178.58:8888/newlive/live/hls/50/live.m3u8

北京卫视,http://112.245.53.189:8888/newlive/live/hls/18/live.m3u8
东方卫视,http://112.245.53.189:8888/newlive/live/hls/19/live.m3u8
广东卫视,http://112.245.53.189:8888/newlive/live/hls/20/live.m3u8
江苏卫视,http://112.245.53.189:8888/newlive/live/hls/21/live.m3u8
湖南卫视,http://112.245.53.189:8888/newlive/live/hls/22/live.m3u8
浙江卫视,http://112.245.53.189:8888/newlive/live/hls/23/live.m3u8
安徽卫视,http://112.245.53.189:8888/newlive/live/hls/24/live.m3u8
广西卫视,http://112.245.53.189:8888/newlive/live/hls/25/live.m3u8
云南卫视,http://112.245.53.189:8888/newlive/live/hls/26/live.m3u8
深圳卫视,http://112.245.53.189:8888/newlive/live/hls/27/live.m3u8
贵州卫视,http://112.245.53.189:8888/newlive/live/hls/28/live.m3u8
山东卫视,http://112.245.53.189:8888/newlive/live/hls/29/live.m3u8
重庆卫视,http://112.245.53.189:8888/newlive/live/hls/30/live.m3u8
四川卫视,http://112.245.53.189:8888/newlive/live/hls/31/live.m3u8
河南卫视,http://112.245.53.189:8888/newlive/live/hls/32/live.m3u8
湖北卫视,http://112.245.53.189:8888/newlive/live/hls/33/live.m3u8
吉林卫视,http://112.245.53.189:8888/newlive/live/hls/34/live.m3u8
甘肃卫视,http://112.245.53.189:8888/newlive/live/hls/35/live.m3u8
西藏卫视,http://112.245.53.189:8888/newlive/live/hls/36/live.m3u8
新疆卫视,http://112.245.53.189:8888/newlive/live/hls/37/live.m3u8
青海卫视,http://112.245.53.189:8888/newlive/live/hls/38/live.m3u8
宁夏卫视,http://112.245.53.189:8888/newlive/live/hls/39/live.m3u8
陕西卫视,http://112.245.53.189:8888/newlive/live/hls/40/live.m3u8
山西卫视,http://112.245.53.189:8888/newlive/live/hls/41/live.m3u8
天津卫视,http://112.245.53.189:8888/newlive/live/hls/42/live.m3u8
辽宁卫视,http://112.245.53.189:8888/newlive/live/hls/43/live.m3u8
黑龙江卫视,http://112.245.53.189:8888/newlive/live/hls/44/live.m3u8
河北卫视,http://112.245.53.189:8888/newlive/live/hls/45/live.m3u8
海南卫视,http://112.245.53.189:8888/newlive/live/hls/46/live.m3u8
江西卫视,http://112.245.53.189:8888/newlive/live/hls/47/live.m3u8
金鹰卡通,http://112.245.53.189:8888/newlive/live/hls/48/live.m3u8



河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8


江苏卫视,http://222.92.7.170:3333/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.92.7.170:3333/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://222.92.7.170:3333/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
